~A D.M	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43
2842.4	9483	6963	4884	3571.5	2289	1459.5	981	648	346.5	250.5	153	93	63	49.5	33	15	13.5	6	1.5	1.5	4.5	0	3	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2842.1	9477	6965	4896	3487	2299	1498	932	638	384	234	149	103	75	52	26	20	9	7	2	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2841.8	9554	7057	4961	3386	2270	1487	870	628	371	240	148	92	61	34	25	16	12	9	3	5	2	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2841.5	9364	6995	4976	3453	2200	1372	880	542	358	222	142	92	57	32	20	21	12	5	4	6	1	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2841.2	9214.5	6927	4855.5	3408	2119.5	1356	909	532.5	370.5	217.5	135	88.5	43.5	30	18	19.5	10.5	6	3	4.5	3	1.5	3	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2840.9	9084	6705	4746	3118	2045	1266	829	496	361	192	105	82	61	38	18	11	10	7	7	5	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2840.6	9100	6544	4653	3018	2021	1240	801	456	301	231	111	78	64	32	14	14	10	7	5	2	3	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2840.3	9096	6414	4547	3065	1978	1201	820	430	299	199	116	89	61	23	13	17	9	6	4	3	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2840.0	8766	6403	4428	3032	1935	1168	754	481	304	193	106	81	51	25	22	10	10	9	5	2	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2839.7	8817	6379.5	4440	3052.5	1869	1231.5	754.5	457.5	282	193.5	118.5	73.5	49.5	30	19.5	1.5	10.5	9	3	4.5	1.5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2839.4	8880	6532	4527	3178	1972	1233	801	507	315	180	137	93	38	35	18	12	8	5	4	5	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2839.1	8915	6416	4470	3066	1999	1229	755	480	304	179	130	86	51	35	22	12	10	3	3	3	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2838.8	8860	6385	4401	3003	1945	1190	706	435	255	177	104	74	44	33	16	11	7	4	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2838.5	8755.5	6499.5	4542	3132	1929	1189.5	696	459	261	190.5	106.5	82.5	39	28.5	21	12	12	4.5	0	4.5	1.5	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0
2838.2	9157	6744	4823	3294	2075	1396	852	505	353	215	161	84	57	35	25	18	10	12	4	4	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2837.9	9148	6705	4791	3289	2132	1427	929	556	371	229	157	96	56	45	21	24	14	7	4	3	1	3	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2837.6	9283	6959	4981	3571	2412	1652	1117	748	446	315	199	160	89	61	38	38	28	20	5	5	7	7	1	5	2	1	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0
2837.3	9870	7822.5	5817	4489.5	3193.5	2344.5	1677	1285.5	865.5	663	481.5	376.5	264	186	154.5	138	96	73.5	48	27	37.5	16.5	10.5	16.5	7.5	7.5	6	9	4.5	4.5	0	0	1.5	1.5	1.5	0	0	0	0	0	0	0	0
2837.0	10020	7976	6122	4696	3593	2768	2065	1533	1187	933	708	616	476	362	327	257	179	159	117	100	75	68	42	39	29	26	21	23	15	11	12	9	9	5	3	3	3	1	2	0	0	2	0
2836.7	9946	7893	6124	4601	3467	2691	2050	1557	1193	953	717	587	492	418	349	286	209	198	154	153	103	97	77	53	44	39	36	29	29	21	13	18	13	10	11	5	6	6	1	7	2	3	2
2836.4	9869	7857	6005	4473	3345	2560	1873	1435	1065	852	677	539	461	359	301	264	192	171	141	135	120	115	72	63	51	42	43	39	30	27	14	14	14	16	11	6	4	13	2	5	3	4	5
2836.1	9994	7778	5931	4299	3172	2424	1753	1310	978	784	582	430	385	321	252	193	174	140	111	102	110	87	49	58	38	37	32	38	30	24	13	10	9	13	6	6	5	10	9	3	2	5	4
2835.8	10068	7671	5794.5	4257	3036	2239.5	1636.5	1194	906	727.5	513	372	351	285	229.5	168	177	115.5	117	90	76.5	67.5	37.5	40.5	45	45	27	27	16.5	25.5	10.5	9	10.5	12	7.5	7.5	4.5	6	3	1.5	0	6	1.5
2835.5	9964	7662	5831	4330	3076	2229	1632	1265	971	727	558	456	400	307	276	213	183	134	133	115	76	66	55	56	51	52	35	28	17	24	14	13	12	6	10	2	6	6	3	4	1	2	1
2835.2	9912	7729	5754	4354	3231	2414	1757	1328	1051	840	691	537	414	364	304	273	207	181	146	112	109	80	80	73	57	39	47	32	29	23	22	22	9	10	10	8	7	7	6	7	4	0	2
2834.9	9907	7724	5865	4376	3292	2439	1874	1323	1036	849	673	520	439	362	287	234	207	178	153	118	100	86	89	60	63	51	37	30	33	27	15	16	10	17	7	11	4	5	6	4	10	1	2
2834.6	9940.5	7686	5779.5	4210.5	3097.5	2227.5	1671	1290	963	780	576	462	385.5	288	207	201	172.5	145.5	142.5	106.5	90	66	70.5	54	43.5	46.5	28.5	28.5	21	22.5	15	12	10.5	9	6	3	10.5	3	3	0	7.5	3	1.5
2834.3	9969	7754	5686	4203	3107	2146	1578	1169	862	679	514	413	342	252	176	161	139	106	111	92	73	56	44	43	29	25	19	16	14	15	11	10	8	8	3	2	11	2	0	3	2	2	3
2834.0	9738	7370	5411	3874	2805	1980	1395	985	696	541	404	338	261	205	144	108	106	84	87	66	45	35	32	21	28	18	19	19	14	10	7	4	5	6	8	5	5	1	2	2	1	1	1
2833.7	9462	7093	5138	3641	2546	1724	1228	807	567	413	300	245	164	119	116	82	77	70	65	55	32	30	24	23	23	12	16	12	11	3	8	4	4	7	6	5	8	2	1	0	1	0	0
2833.4	9603	7621	5608	4258	3089	2207	1652	1230	952	743	552	436	319	250	245	182	163	131	98	85	64	49	58	46	45	31	25	17	17	12	13	16	10	11	14	6	8	4	4	0	4	1	1
2833.1	10222.5	8251.5	6310.5	5010	3765	2931	2245.5	1810.5	1420.5	1125	879	699	579	471	411	297	234	192	181.5	138	126	93	105	70.5	69	66	43.5	25.5	33	21	19.5	15	19.5	6	7.5	10.5	3	7.5	6	1.5	4.5	0	0
2832.8	10295	8097	6268	5007	3793	3023	2346	1919	1475	1146	946	782	658	522	434	353	261	239	213	165	133	117	106	67	83	61	47	33	33	27	22	14	19	9	8	9	7	3	7	1	6	2	2
2832.5	10126	7990	6185	4900	3667	2816	2203	1730	1361	1100	889	729	557	432	372	342	277	232	190	135	126	108	85	53	66	58	49	30	28	20	17	23	18	11	5	6	8	7	9	4	7	3	7
2832.2	10031	8003	6255	4743	3447	2710	2133	1623	1361	993	792	648	525	419	401	283	257	220	186	137	120	107	61	64	52	60	42	36	29	26	15	18	19	14	9	8	4	6	6	3	2	4	7
2831.9	10033.5	7807.5	6159	4570.5	3268.5	2628	1957.5	1461	1269	894	730.5	565.5	496.5	399	319.5	222	195	157.5	133.5	127.5	91.5	84	60	66	55.5	63	27	28.5	19.5	13.5	19.5	7.5	12	7.5	6	9	7.5	3	3	0	1.5	3	4.5
2831.6	9952	7703	5915	4385	3181	2349	1825	1274	1051	789	584	448	365	290	222	191	124	94	84	85	44	38	34	28	36	20	12	15	9	9	10	4	2	4	3	1	4	3	1	0	1	0	1
2831.3	9931	7813	5894	4511	3256	2425	1875	1377	1021	788	658	504	391	275	230	211	130	102	105	57	44	58	30	24	22	14	12	16	12	8	7	4	3	2	2	0	1	2	3	2	0	0	0
2831.0	9914	7935	6045	4525	3287	2556	1888	1475	1091	814	639	500	343	266	241	192	146	121	94	50	56	56	41	33	26	20	20	15	20	5	10	4	7	5	0	2	1	2	3	1	1	1	1
2830.7	9942	7845	5856	4428	3249	2473.5	1806	1416	1000.5	730.5	528	417	325.5	252	217.5	159	129	97.5	73.5	48	61.5	43.5	36	24	22.5	13.5	19.5	9	13.5	7.5	4.5	3	1.5	3	0	0	0	1.5	1.5	0	0	0	1.5
2830.4	10025	7868	5825	4368	3328	2389	1732	1343	950	778	525	400	321	276	193	154	123	110	81	66	66	46	38	14	17	17	10	6	13	5	2	6	3	1	2	1	2	1	1	0	0	0	1
2830.1	10005	7777	5955	4374	3212	2361	1693	1282	963	728	558	389	342	262	195	139	132	99	78	65	51	31	33	25	13	10	10	7	8	4	5	1	3	4	3	2	1	2	0	1	0	1	1
2829.8	9946	7771	5944	4389	3178	2398	1720	1263	930	733	560	409	348	258	199	140	129	100	81	56	34	29	29	19	13	10	9	7	11	3	5	7	2	3	5	2	0	2	0	1	2	1	1
2829.5	10013	7774	5992	4484	3265	2503	1825	1319	1019	780	578	446	356	286	213	189	120	96	89	55	48	46	13	30	23	11	11	7	18	8	8	9	2	1	3	1	0	2	1	1	1	1	0
2829.2	10107	7876.5	5982	4549.5	3369	2662.5	1908	1383	1128	814.5	564	519	426	354	235.5	201	157.5	103.5	88.5	73.5	66	55.5	28.5	33	25.5	22.5	18	10.5	13.5	10.5	4.5	9	6	6	1.5	3	1.5	1.5	1.5	1.5	0	0	0
2828.9	10090	7749	5958	4638	3394	2588	1956	1489	1116	820	621	520	440	333	245	196	167	124	91	82	68	46	42	38	24	18	24	13	9	5	4	7	3	7	2	3	1	0	0	1	0	0	0
2828.6	10203	7855	5990	4735	3599	2589	1974	1538	1155	823	723	504	462	326	255	221	173	130	117	78	67	56	44	38	26	14	22	16	17	11	10	9	4	5	3	5	1	0	1	0	1	1	1
2828.3	10035	8065	6073	4759	3595	2720	2129	1589	1195	985	770	633	463	351	302	256	211	164	122	105	84	72	57	45	36	26	17	22	20	15	13	10	9	3	5	2	1	0	3	0	2	2	2
2828.0	10144.5	8055	6156	4830	3603	2704.5	2212.5	1632	1219.5	1111.5	790.5	675	511.5	397.5	348	264	240	190.5	124.5	117	102	76.5	66	58.5	55.5	39	24	19.5	28.5	16.5	13.5	13.5	10.5	7.5	12	4.5	4.5	1.5	4.5	1.5	3	3	0
2827.7	10235	7919	6348	4864	3738	2812	2298	1724	1344	1144	858	734	572	476	374	294	262	229	143	127	115	89	73	68	66	40	32	18	33	14	14	16	8	11	11	7	6	3	3	4	3	2	2
2827.4	10288	8116	6486	4937	4013	3029	2378	1898	1535	1245	997	808	679	530	485	378	286	236	199	142	141	125	102	86	67	51	39	34	34	24	18	19	11	13	9	13	9	5	6	3	5	5	2
2827.1	10095	8033	6154	4749	3724	2842	2196	1766	1434	1152	901	699	613	480	425	325	285	227	191	153	161	109	111	83	58	53	35	37	38	27	11	17	14	10	11	11	10	3	6	3	5	3	1
2826.8	10051.5	7917	5917.5	4519.5	3486	2533.5	2014.5	1581	1200	963	732	592.5	486	415.5	325.5	258	226.5	186	174	139.5	112.5	75	96	57	58.5	54	28.5	22.5	27	19.5	9	15	15	6	12	15	6	6	7.5	4.5	1.5	3	1.5
2826.5	10118	7908	5920	4507	3408	2538	1919	1430	1164	910	666	580	448	331	307	260	218	176	148	117	90	72	92	48	49	40	23	25	32	25	11	20	14	7	9	9	7	7	6	2	1	2	6
2826.2	10206	7871	6015	4523	3491	2573	1960	1497	1220	967	716	593	431	354	355	252	200	170	147	123	102	83	76	64	49	38	36	26	30	28	8	23	10	13	6	3	6	2	6	2	1	0	2
2825.9	9959	7901	6056	4623	3476	2644	2052	1558	1281	966	708	602	458	363	301	253	210	187	152	127	94	91	69	60	40	25	32	31	28	20	12	16	14	7	0	3	2	2	1	3	4	1	2
2825.6	9949	7891	6140	4575	3392	2628	2012	1590	1244	933	751	612	473	394	293	258	202	201	143	111	100	95	66	60	48	36	42	30	21	12	16	16	18	7	6	8	3	1	1	2	3	2	5
2825.3	10008	7989	6123	4619	3412	2519	1883	1468	1162	924	746	576	437	373	313	224	233	156	105	108	103	74	53	45	42	39	33	25	15	18	13	10	10	8	10	9	5	2	1	1	2	1	1
2825.0	9902	7940	6077	4626	3553	2624	2020	1521	1201	962	719	586	446	384	305	256	212	168	113	113	93	68	55	46	37	24	28	21	17	24	9	7	9	6	8	8	2	3	2	1	3	2	0
2824.7	9898.5	7726.5	5992.5	4530	3538.5	2635.5	2023.5	1566	1153.5	937.5	706.5	600	468	417	309	258	186	186	129	111	76.5	75	57	52.5	61.5	24	30	33	18	18	7.5	4.5	6	10.5	7.5	4.5	3	7.5	3	0	7.5	0	1.5
2824.4	10076	7844	5981	4647	3522	2585	2034	1501	1165	897	766	593	447	368	285	246	209	175	131	120	87	99	57	51	55	30	27	18	20	14	8	2	11	7	2	1	5	4	3	3	5	2	1
2824.1	10043	7790	6098	4709	3537	2722	2097	1577	1193	952	825	625	479	405	306	248	218	171	136	105	100	84	64	56	39	24	32	27	22	18	11	7	12	6	4	2	8	3	1	3	4	2	0
2823.8	10011	7851	6130.5	4725	3621	2817	2190	1657.5	1387.5	1063.5	781.5	696	544.5	471	337.5	258	243	175.5	156	112.5	114	82.5	64.5	66	49.5	33	27	18	28.5	18	16.5	9	9	4.5	3	9	10.5	0	0	3	3	1.5	0
2823.5	10114	7883	6039	4664	3528	2665	2051	1534	1307	905	708	560	530	394	306	232	221	171	120	103	98	79	56	55	50	39	22	17	18	19	12	7	7	5	7	8	10	2	0	0	2	0	1
2823.2	9849	7647	5875	4367	3305	2331	1772	1325	972	690	584	421	387	266	197	149	129	121	78	73	59	52	33	28	21	24	24	21	9	11	6	6	1	4	2	2	1	2	0	1	2	0	1
2822.9	9778.5	7672.5	5802	4192.5	3157.5	2179.5	1687.5	1269	945	699	519	366	337.5	265.5	192	156	111	112.5	94.5	57	55.5	36	27	34.5	13.5	19.5	21	18	7.5	7.5	10.5	1.5	3	1.5	0	3	4.5	1.5	1.5	4.5	3	0	0
2822.6	9780	7565	5712	4323	3079	2224	1634	1212	940	720	516	377	350	269	232	160	124	96	98	56	52	51	26	39	18	24	18	13	10	8	6	5	5	6	4	5	6	1	2	4	2	0	0
2822.3	9739	7345	5463	3960	2730	1922	1332	910	661	496	341	249	204	139	135	98	74	62	47	39	24	20	13	16	8	7	9	6	6	4	3	4	0	3	4	3	2	3	2	2	0	1	0
2822.0	9744	7338	5508	3999	2686.5	1911	1309.5	907.5	654	454.5	328.5	222	156	129	87	70.5	58.5	57	33	40.5	16.5	19.5	12	10.5	4.5	6	4.5	6	7.5	3	0	1.5	0	0	0	3	3	1.5	0	0	0	1.5	0
2821.7	9652	7405	5542	3929	2697	1871	1312	965	646	427	317	242	156	158	90	79	63	51	26	35	18	21	13	14	6	8	4	5	7	2	0	4	1	1	0	1	1	1	0	0	0	0	0
2821.4	9626	7326	5313	3679	2620	1845	1200	803	555	366	247	215	127	127	82	80	40	44	20	27	21	11	8	10	1	8	7	7	3	3	0	2	1	0	1	0	0	1	0	0	0	0	0
2821.1	9535.5	7197	5191.5	3655.5	2476.5	1732.5	1095	726	501	384	214.5	150	108	94.5	51	63	36	27	12	19.5	16.5	9	7.5	4.5	3	3	7.5	0	1.5	1.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0
2820.8	9690	7357	5424	3840	2607	1761	1235	809	556	422	260	176	131	115	58	43	42	21	20	14	14	8	8	7	3	3	3	2	1	2	0	1	1	1	0	0	0	0	0	1	2	0	0
2820.5	9737	7294	5437	3806	2762	1874	1225	824	565	443	286	204	159	118	70	57	44	31	25	21	18	12	8	11	5	5	0	2	4	2	3	0	1	0	0	1	0	0	0	0	1	0	0
2820.2	9894	7320	5440.5	3838.5	2746.5	1984.5	1233	814.5	574.5	427.5	301.5	205.5	178.5	121.5	72	51	43.5	25.5	36	22.5	27	9	9	9	7.5	7.5	1.5	3	3	0	3	0	1.5	0	1.5	1.5	1.5	0	0	0	0	0	0
2819.9	9793	7375	5353	3704	2570	1772	1172	794	477	360	275	189	132	91	58	47	39	30	28	13	14	7	9	8	4	2	2	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0
2819.6	9774	7278	5089.5	3570	2343	1548	1032	657	415.5	300	219	148.5	82.5	79.5	48	34.5	43.5	22.5	18	9	18	9	6	6	1.5	3	1.5	0	0	0	0	0	1.5	1.5	0	0	0	0	0	1.5	0	0	0
2819.3	9724	7229	5007	3482	2380	1534	968	588	458	272	170	128	80	76	37	36	32	19	14	7	11	4	2	0	0	3	3	0	0	2	2	0	0	0	0	1	0	0	0	1	0	0	0
2819.0	9524	7098	5061	3576	2395	1556	990	608	436	226	164	129	83	46	52	35	18	17	15	10	6	4	3	3	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2818.7	9642	7234.5	5284.5	3786	2485.5	1728	1092	715.5	469.5	279	202.5	183	123	73.5	48	52.5	16.5	22.5	15	21	4.5	6	7.5	1.5	1.5	3	0	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0
2818.4	9672	7375	5459	3968	2578	1784	1196	818	551	336	225	183	111	92	44	57	23	25	16	14	2	4	5	1	4	1	2	4	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
2818.1	9639	7272	5305	3833	2492	1700	1146	723	497	332	218	141	92	69	40	38	22	18	14	4	3	3	5	2	4	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2817.8	9600	7026	5106	3568.5	2431.5	1536	1005	660	393	327	156	109.5	73.5	40.5	21	9	16.5	12	6	3	1.5	1.5	3	3	3	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2817.5	9485	7013	5095	3540	2329	1536	1006	614	370	282	168	100	69	52	26	14	13	8	7	3	2	3	1	3	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2817.2	9621	7217	5190	3781	2474	1655	1120	669	445	304	198	129	101	62	36	18	16	11	6	4	6	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2816.9	9711	7255.5	5377.5	3823.5	2613	1744.5	1188	745.5	490.5	363	201	138	96	73.5	52.5	30	21	18	10.5	6	7.5	1.5	0	3	1.5	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2816.6	9725	7277	5301	3720	2598	1678	1114	752	462	341	215	131	86	72	46	35	24	15	11	7	6	4	4	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
2816.3	9769	7485	5472	3786	2629	1735	1149	814	548	347	257	178	106	90	67	46	40	20	15	12	5	4	2	3	1	1	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
2816.0	9783	7462.5	5551.5	3900	2725.5	1786.5	1248	855	613.5	367.5	277.5	226.5	144	117	79.5	61.5	48	27	18	13.5	12	4.5	4.5	6	1.5	1.5	4.5	3	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0
2815.7	9643	7472	5397	3869	2628	1885	1274	909	547	403	276	227	139	95	54	51	29	33	13	9	12	6	6	3	2	4	5	2	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0
2815.4	9734	7383	5330	3871	2740	1792	1248	901	514	399	285	186	113	82	65	51	21	20	16	16	5	10	3	9	0	1	2	2	3	1	1	1	1	0	0	0	1	0	0	0	0	0	0
2815.1	9844.5	7435.5	5476.5	3870	2785.5	1734	1297.5	915	595.5	384	289.5	171	156	99	90	43.5	24	15	15	12	7.5	9	6	12	3	6	0	1.5	3	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0
2814.8	9664	7366	5319	3754	2666	1776	1246	852	601	383	260	177	130	110	55	48	26	20	13	7	9	7	3	4	6	6	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
2814.5	9718	7383	5409	3765	2712	1794	1224	837	579	397	256	180	117	78	49	42	22	25	14	11	5	4	6	3	2	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
2814.2	9783	7347	5521.5	3852	2722.5	1873.5	1338	883.5	637.5	364.5	258	214.5	133.5	94.5	67.5	55.5	30	15	10.5	13.5	6	6	3	1.5	1.5	0	1.5	1.5	1.5	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0
2813.9	9885	7368	5603	3931	2753	2005	1465	965	695	456	305	265	190	140	90	72	60	29	28	21	12	16	7	4	2	5	2	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0
2813.6	9726	7315.5	5572.5	3835.5	2740.5	2013	1426.5	976.5	694.5	498	364.5	282	225	166.5	108	69	67.5	37.5	36	31.5	15	19.5	6	4.5	1.5	4.5	3	0	0	1.5	0	0	3	0	1.5	0	0	0	0	0	0	0	0
2813.3	9696	7491	5578	3921	2876	1987	1437	981	694	493	356	269	195	148	86	79	66	38	40	35	19	15	6	8	4	6	5	1	1	0	1	0	2	1	0	0	0	0	0	0	0	0	0
2813.0	9973	7674	5655	4224	3000	2085	1445	1055	730	501	394	291	200	149	95	81	80	50	37	30	23	16	8	10	4	7	3	2	3	0	3	1	1	0	0	2	0	0	0	0	0	0	0
2812.7	10098	7602	5872.5	4249.5	2929.5	2038.5	1407	1033.5	693	534	375	270	184.5	130.5	109.5	75	69	57	33	19.5	18	10.5	13.5	3	1.5	4.5	1.5	3	1.5	0	3	1.5	1.5	0	0	3	0	0	0	0	0	0	0
2812.4	9986	7591	5881	4254	2845	2100	1507	1051	731	522	362	256	167	147	107	70	66	41	31	25	23	11	11	5	6	2	1	4	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0
2812.1	9843	7590	5699	4091	2948	2022	1452	1044	683	523	344	279	197	160	101	77	65	46	35	31	24	17	12	7	7	5	4	5	3	3	1	1	1	0	1	0	0	0	0	0	0	0	1
2811.8	9736.5	7468.5	5457	3904.5	2740.5	1896	1329	1006.5	646.5	456	321	237	189	148.5	102	67.5	57	40.5	34.5	24	22.5	15	7.5	6	6	3	3	3	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5
2811.5	9542	7159	5149	3646	2474	1678	1140	801	534	359	243	174	134	83	77	55	41	21	18	15	9	9	5	1	3	0	1	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2811.2	9506	6993	4952	3423	2220	1474	946	572	353	249	146	93	65	43	32	20	10	8	7	7	2	2	2	1	1	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810.9	9397.5	6897	4867.5	3337.5	2142	1360.5	856.5	510	306	174	109.5	82.5	31.5	37.5	31.5	12	4.5	4.5	3	0	1.5	0	0	0	4.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810.6	9363	6816	4836	3269	2184	1355	876	492	299	174	121	88	40	34	26	16	7	7	6	1	1	3	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810.3	9406	6880	4971	3392	2298	1417	880	554	351	216	135	95	45	36	20	18	12	9	8	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2810.0	9654	7032	5106	3523.5	2341.5	1450.5	937.5	570	381	228	159	84	48	37.5	21	22.5	12	10.5	6	1.5	3	0	0	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2809.7	9501	6966	4905	3439	2186	1324	870	553	358	210	150	75	52	30	18	20	10	5	6	2	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2809.4	9225	6620	4568	3127	1936	1158	774	477	292	174	110	69	49	24	15	15	6	2	4	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2809.1	9223.5	6450	4437	3040.5	1908	1243.5	714	439.5	261	177	97.5	63	42	22.5	12	10.5	3	1.5	7.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2808.8	9087	6609	4632	3108	1972	1293	769	472	294	212	125	72	43	30	13	10	4	2	3	2	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2808.5	9390	6891	4870	3382	2182	1351	840	557	341	208	135	84	40	29	14	7	9	3	2	2	2	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
2808.2	9304.5	6870	4857	3319.5	2199	1431	906	559.5	355.5	201	148.5	75	57	36	13.5	13.5	7.5	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2807.9	9184	6769	4841	3235	2154	1382	850	541	375	202	124	79	54	36	12	15	9	5	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2807.6	9213	6784.5	4930.5	3382.5	2136	1402.5	852	514.5	355.5	201	109.5	94.5	52.5	40.5	4.5	22.5	7.5	6	3	1.5	4.5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2807.3	9246	7008	4988	3460	2250	1505	862	587	370	224	122	84	48	37	20	23	7	6	6	5	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2807.0	9225	6941	4942	3364	2187	1406	868	583	358	216	121	80	60	31	14	15	9	6	7	2	0	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2806.7	9192	6801	4888.5	3339	2215.5	1395	909	571.5	388.5	228	127.5	81	57	37.5	15	12	10.5	7.5	4.5	1.5	0	1.5	3	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0
2806.4	9219	6868	4917	3346	2321	1458	945	571	418	231	144	95	76	44	24	17	5	12	3	5	2	1	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2806.1	9408	7105	5134	3519	2517	1592	1100	679	437	283	162	119	70	44	35	22	8	10	6	7	2	2	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2805.8	9696	7203	5196	3795	2596.5	1714.5	1155	801	498	319.5	171	163.5	82.5	57	30	30	12	9	7.5	7.5	1.5	0	1.5	1.5	1.5	0	0	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0
2805.5	9513	7324	5280	3824	2491	1766	1169	799	483	307	197	151	93	49	26	21	10	8	6	5	5	0	1	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2805.2	9523	7254	5156	3663	2458	1626	1115	678	412	300	181	109	71	55	31	13	15	9	3	5	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2804.9	9538.5	7206	5169	3583.5	2497.5	1581	964.5	661.5	387	246	162	96	63	51	34.5	18	15	10.5	4.5	1.5	1.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2804.6	9573	7223	5237	3591	2396	1593	1031	661	401	262	178	102	73	44	19	23	15	8	3	3	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2804.3	9540	7207	5170	3597	2439	1549	989	590	391	282	164	106	73	43	18	14	7	4	1	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
